Date,Open,High,Low,Close,Adj Close,Volume,RSI,SMA_10,SMA_20,SMA_50,SMA_100,SMA_200,EMA_10,EMA_20,EMA_50,EMA_100,EMA_200,EMA_12,EMA_26,MACD,Signal Line,MA20,20dSTD,Upper Band,Lower Band,%K,%D
2011-10-07,152.22000122070312,153.13999938964844,149.4499969482422,151.3800048828125,84.64569854736328,7551668,38.31759527950115,152.3530014038086,157.66450042724608,167.8639993286133,184.70919921875,198.31889945983886,152.4242895563234,157.02573412058467,168.1093538397909,180.17201566540783,189.93950427222504,153.39485831823595,159.49870747100823,-6.103849152772284,-5.7795961369848445,157.66450042724608,7.206739029302962,172.07797848585201,143.25102236864015,43.01618801015572,31.336868602950116
2011-10-10,151.99000549316406,154.9499969482422,149.1199951171875,151.3800048828125,84.64569854736328,5781297,36.23728935389692,152.1580017089844,157.00250091552735,166.83039947509766,184.2548992919922,198.09949951171876,152.23441961568506,156.48804562174922,167.45330093951728,179.60187683802968,189.5558276613851,153.08488086663232,158.89732209410485,-5.812441227472533,-5.786165155082383,157.00250091552735,7.142002417459614,171.28650575044657,142.71849608060813,43.01618801015572,40.299247525446845
2011-10-11,154.9199981689453,155.1999969482422,150.82000732421875,152.64999389648438,85.35581970214844,6765219,38.000770370703265,151.68000183105468,156.39650039672853,165.87539947509765,183.87429916381836,197.89549949645996,152.30997857583037,156.12251688600972,166.87277909469245,179.06817618572185,189.1886054348687,153.01797517891725,158.43455704242925,-5.416581863511993,-5.712248496768305,156.39650039672853,6.960116637196219,170.31673367112097,142.47626712233608,59.49706986084836,48.50981529371995
2011-10-12,152.1699981689453,161.6999969482422,152.1699981689453,158.02999877929688,88.3641128540039,8853642,52.0822871171378,151.9740020751953,156.01050033569337,165.10719940185547,183.4989991760254,197.71274948120117,153.34998224918792,156.30418182822754,166.52600339604948,178.65157861331738,188.87856954774858,153.7890557328218,158.4045897636787,-4.615534030856907,-5.492905603586026,156.01050033569337,6.619833396135426,169.2501671279642,142.77083354342253,83.54261136006427,62.018623077022795
2011-10-13,160.52000427246094,164.52000427246094,156.8000030517578,160.00999450683594,89.47125244140625,9581212,62.79527166217676,152.28400115966798,155.6245002746582,164.48999938964843,183.13899917602538,197.54274948120118,154.56089356876026,156.6571163690474,166.27047363568818,178.2824383339811,188.59132004485392,154.7461232365163,158.5235086335422,-3.7773853970259097,-5.1498015622740025,155.6245002746582,6.105610664326172,167.83572160331056,143.41327894600585,82.04614688400713,75.02860936830659
2011-10-14,159.52000427246094,163.8000030517578,158.24000549316406,161.39999389648438,90.24845886230467,7881527,60.71364377301492,152.93600006103514,155.43949966430665,164.0777993774414,182.7994990539551,197.37034942626954,155.80436635561918,157.10881899070807,166.0794744302292,177.94813250353562,188.32075958566617,155.76979564574214,158.73658161598237,-2.966785970240238,-4.71319844386725,155.43949966430665,5.8542731197358435,167.14804590377832,143.73095342483498,87.57958165908892,84.38944663438679
2011-10-17,164.47000122070312,168.36000061035156,158.9600067138672,163.25,91.28292846679688,10040636,58.196356944411065,153.97899932861327,155.40449981689454,163.81879943847656,182.4171990966797,197.2030994415283,157.15811792732478,157.6936933725454,165.9685146486516,177.65708037475272,188.07129929128146,156.92059631562796,159.07090890368738,-2.150312588059421,-4.200621272705685,155.40449981689454,5.802579340877486,167.00965849864951,143.79934113513957,82.35497435881224,83.99356763396945
2011-10-18,158.16000366210938,163.7899932861328,157.08999633789062,160.02000427246094,89.47683715820312,8053904,57.019315215424676,155.1229995727539,155.12249984741212,163.67799957275392,181.9798991394043,197.02199943542482,157.6784608991677,157.91524679158496,165.73523973193824,177.3078313430242,187.79218192791012,157.39742830898686,159.1412122643373,-1.7437839553504375,-3.709253809234635,155.12249984741212,5.401099574895356,165.92469899720282,144.3203006976214,71.2016767803541,80.37874426608509
2011-10-19,163.0,164.74000549316406,160.0800018310547,162.5800018310547,90.90829467773438,7763026,57.759253677509825,156.9809997558594,154.97399978637696,163.76399963378907,181.55819915771485,196.8581494140625,158.5696501595108,158.35950917629634,165.61150491229574,177.01619115466835,187.5413144642598,158.1947473123819,159.39593741742746,-1.201190105045555,-3.2076410683968195,154.97399978637696,5.133512817686117,165.24102542174919,144.70697415100474,80.04144530626374,77.8660321484767
2011-10-20,160.66000366210938,164.5,159.85000610351562,162.0800018310547,90.6287078857422,5832988,60.15510798070094,158.2779998779297,155.24150009155272,163.8047998046875,181.13709915161132,196.69419944763183,159.2078959179733,158.71384181008284,165.47301459538434,176.72042502944828,187.2879680698996,158.7924787767931,159.59475700362208,-0.8022782268289745,-2.7265685000832507,155.24150009155272,5.364045695210448,165.96959148197362,144.51340870113182,78.31492636951025,76.51934948537604
