Date,Open,High,Low,Close,Adj Close,Volume,RSI,SMA_10,SMA_20,SMA_50,SMA_100,SMA_200,EMA_10,EMA_20,EMA_50,EMA_100,EMA_200,EMA_12,EMA_26,MACD,Signal Line,MA20,20dSTD,Upper Band,Lower Band,%K,%D
2020-09-30,29.83470916748047,29.876033782958984,29.545454025268555,29.66942024230957,26.62037849426269,6889927,52.211799618870245,30.19834632873535,29.942148208618164,28.695040779113768,27.714049053192138,27.418387928009032,30.03049772508143,29.802698046239144,28.960787161467223,28.191850236121724,27.885280853208876,30.0037851130911,29.619744560004612,0.3840405530864892,0.49169283162455835,29.942148208618164,0.3339324212423869,30.61001305110294,29.27428336613339,19.3547426474967,39.78491421583215
2020-10-01,29.58677673339844,29.62809944152832,29.42148780822754,29.545454025268555,26.5091552734375,4355710,51.18116895091128,30.157024002075197,29.931817626953126,28.733057289123536,27.7537184715271,27.420660657882692,29.942307961479088,29.77819861567052,28.98371527377316,28.218654271550374,27.901799989249273,29.93327263804148,29.61424155743157,0.3190310806099106,0.4571604814216288,29.931817626953126,0.3431899012514671,30.61819742945606,29.245437824450192,9.67737132374835,22.580582720872837
2020-10-04,29.338842391967773,29.338842391967773,29.008264541625977,29.008264541625977,26.02717018127441,4502020,35.5376532492984,30.0289249420166,29.894627571105957,28.761156463623045,27.78223087310791,27.413635864257813,29.772481885142156,29.70487156099961,28.984677990159547,28.234290118482566,27.91280958678536,29.790963700131403,29.5693543710756,0.2216093290558021,0.4100502509484635,29.894627571105957,0.39939324931042064,30.6934140697268,29.095841072485115,0.0,9.677371323748359
2020-10-05,28.966941833496094,29.62809944152832,28.884296417236328,29.62809944152832,26.583301544189453,7615433,47.5274945828176,29.938015937805176,29.894627571105957,28.80578456878662,27.8305779838562,27.40723091125488,29.74623053175782,29.697559930573775,29.009910203938716,28.26189030309733,27.929877147529073,29.765907660346315,29.573705857775803,0.19220180257051211,0.36648056127287326,29.894627571105957,0.39939324931042064,30.6934140697268,29.095841072485115,40.90916243465774,16.862177919468706
2020-10-06,29.62809944152832,29.876033782958984,29.62809944152832,29.62809944152832,26.583301544189453,7018438,46.02925258316688,29.84710693359375,29.898759841918945,28.851239128112795,27.874792861938477,27.398346614837646,29.724752151716093,29.69094464590278,29.03415291913831,28.288943949402896,27.946774881797722,29.74470639591278,29.577735012127842,0.16697138378493648,0.3265787257752859,29.898759841918945,0.39600358516466094,30.690767012248266,29.106752671589625,40.90916243465774,27.2727749564385
2020-10-07,29.62809944152832,29.710742950439453,29.380165100097656,29.58677673339844,26.54622840881348,3525406,43.80026253588789,29.776859092712403,29.892561531066896,28.89752014160156,27.91198295593262,27.390288763046264,29.69966571202197,29.681023892330934,29.05582444126616,28.314643608491913,27.963093308181808,29.720409524756725,29.578404769259,0.14200475549772662,0.28966393171977406,29.892561531066896,0.40005083079490394,30.692663192656703,29.09245986947709,38.63641370426059,40.15157952452537
2020-10-08,29.58677673339844,29.752065658569336,29.545454025268555,29.752065658569336,26.694530487060547,3658318,40.41088094304471,29.719007873535155,29.90082597732544,28.94710693359375,27.95123914718628,27.3873962020874,29.709192975030582,29.68778977482983,29.083128018415305,28.343107411463745,27.980894028086162,29.725279699189436,29.59126853883754,0.1340111603518963,0.25853337744619853,29.90082597732544,0.395077700781336,30.69098137888811,29.110670575762768,47.72730372168496,42.42429328686777
2020-10-11,29.752065658569336,29.83470916748047,29.66942024230957,29.710742950439453,26.657453536987305,4595923,33.89989927282706,29.6652889251709,29.911156558990477,28.99586727142334,27.99214822769165,27.389255704879762,29.709474788741286,29.689975791554556,29.107740368690763,28.37018930332465,27.998106455174256,29.72304327630482,29.6001184952525,0.12292478105232263,0.23141165816742337,29.911156558990477,0.3867728756054013,30.68470231020128,29.137610807779673,45.45455499128762,43.93942413907772
2020-10-12,29.710742950439453,29.752065658569336,29.58677673339844,29.710742950439453,26.657453536987305,3263680,33.89989927282706,29.615702056884764,29.911156558990477,29.048759841918944,28.03181764602661,27.391941652297973,29.709705363595496,29.69195361621026,29.13138752875934,28.396734920099203,28.015147614331124,29.72115091847938,29.608312899340422,0.11283801913895886,0.20769693036173048,29.911156558990477,0.3867728756054013,30.68470231020128,29.137610807779673,51.282063420863686,48.154640711278766
2020-10-13,29.66942024230957,29.752065658569336,29.62809944152832,29.66942024230957,26.62037849426269,3302978,36.86951524318595,29.5909086227417,29.904958152770995,29.097520179748535,28.073139953613282,27.393181314468382,29.702380796088963,29.68980758060067,29.15248685085935,28.421936609647922,28.031608038490113,29.713192352914795,29.612839369189988,0.10035298372480739,0.18622814103434587,29.904958152770995,0.3897415191792619,30.68444119112952,29.12547511441247,52.777738600623394,49.83811900425824
