Date,Open,High,Low,Close,Adj Close,Volume,RSI,SMA_10,SMA_20,SMA_50,SMA_100,SMA_200,EMA_10,EMA_20,EMA_50,EMA_100,EMA_200,EMA_12,EMA_26,MACD,Signal Line,MA20,20dSTD,Upper Band,Lower Band,%K,%D
2016-01-08,28.600000381469727,28.739999771118164,25.479999542236328,26.709999084472656,26.709999084472656,1037200,54.74084516444173,28.086999893188477,26.27599992752075,21.64019998550415,23.04815005302429,27.107049908638,27.61959451845076,26.195124195506256,23.918850904012636,24.053957936785867,24.673213305825684,27.37366297970509,25.42217596634436,1.9514870133607332,2.1144401914973976,26.27599992752075,3.069456481970083,32.414912891460915,20.137086963580586,29.62184410951867,54.3048210377297
2016-01-11,26.8700008392334,26.989999771118164,25.540000915527344,26.1200008392334,26.1200008392334,837800,45.6375902820072,27.903999900817873,26.6039999961853,21.75199998855591,23.04055006980896,27.13414990901947,27.34694112222942,26.187969590146935,24.005170509315413,24.094869677428395,24.687609201680488,27.180791881170983,25.47386669766947,1.706925183501511,2.0329371898982203,26.6039999961853,2.6335656379077554,31.871131272000813,21.33686872036979,13.973827678127835,31.058504719637835
2016-01-12,26.399999618530277,26.915000915527344,24.290000915527344,25.13999938964844,25.13999938964844,1140200,33.98743159702178,27.657999801635743,26.86599998474121,21.846799983978272,23.041050062179565,27.15449990749359,26.945678989032878,26.088162904385175,24.04967360266181,24.115565315294138,24.692110596585643,26.86682380555213,25.44913578596421,1.4176880195879207,1.9098873558361604,26.86599998474121,2.1472686229925295,31.16053723072627,22.571462738756153,14.73134640666342,19.442339398103307
2016-01-13,25.38999938964844,25.780000686645508,23.799999237060547,24.25,24.25,824300,30.989111814470107,27.329999732971192,27.030000019073487,21.96199998855591,23.037550058364868,27.16539990901947,26.455555536481445,25.913099770634208,24.057529539812325,24.11822738825861,24.687711486171857,26.46423552777488,25.360310912929826,1.1039246148450523,1.748694807637939,27.030000019073487,1.7643725591840191,30.558745137441527,23.501254900705447,7.188510327256529,11.964561470682595
2016-01-14,23.920000076293945,25.200000762939453,22.239999771118164,24.76000022888184,24.76000022888184,1604300,33.4654407749978,26.942999839782715,27.16850004196167,22.095399990081788,23.06075005531311,27.179549908638002,26.147272753281516,25.803280766657792,24.085077409971916,24.130935761340258,24.688430777144095,26.202045481791334,25.3158434548522,0.8862020269391344,1.5761962514981782,27.16850004196167,1.4237617232216282,30.016023488404926,24.320976595518417,32.22507104995893,18.04830926129296
2016-01-15,23.420000076293945,25.229999542236328,22.959999084472656,24.959999084472656,24.959999084472656,1471900,34.79114443234802,26.621999740600586,27.128999996185303,22.21799997329712,23.07835003852844,27.193149905204773,25.931404813498084,25.722968225497304,24.119388063873906,24.147352856847828,24.69113294935632,26.01096142066538,25.289484612601864,0.7214768080635174,1.405252362811246,27.128999996185303,1.4752159607034057,30.079431917592114,24.178568074778493,34.78260127241135,24.732060883208934
2016-01-19,25.709999084472656,25.75,23.6299991607666,24.0,24.0,907700,32.39994268729177,26.221999740600587,27.025,22.354399967193604,23.07835003852844,27.19779990673065,25.580240301952976,25.55887601354518,24.114706179016107,24.144434978494406,24.684256004586608,25.701582740563016,25.193967233890614,0.5076155066724013,1.2257249915834771,27.025,1.6193387266916415,30.26367745338328,23.786322546616717,22.50639766708326,29.838023329817844
2016-01-20,23.290000915527344,24.440000534057617,21.920000076293945,24.190000534057617,24.190000534057617,1151700,34.01270431418739,25.69199981689453,26.886999988555907,22.397999973297118,23.081350049972535,27.20634991168976,25.32746943506291,25.428506920260652,24.117658898821656,24.14533726672338,24.679338039705726,25.46903163186988,25.119599330199282,0.34943230167059625,1.050466453600901,26.886999988555907,1.7392317927096066,30.36546357397512,23.408536403136694,27.886985601625604,28.39199484704007
2016-01-21,24.6200008392334,26.04199981689453,24.239999771118164,25.0,25.0,983800,32.87792233730468,25.278999900817873,26.744499969482423,22.487599964141847,23.076150045394897,27.215299916267394,25.267929537778745,25.387696737378683,24.152260510632573,24.16226128124371,24.68252870597731,25.396872919274514,25.11074012055489,0.28613279871962405,0.8975997226246456,26.744499969482423,1.772611683631702,30.289723336745826,23.19927660221902,37.83783973771377,29.41040766880754
2016-01-22,26.06999969482422,26.350000381469727,24.709999084472656,25.71999931335449,25.71999931335449,849400,39.2045710469463,25.08499984741211,26.646499919891358,22.63119993209839,23.079250040054323,27.225299916267396,25.35012404242888,25.41934460175733,24.21374046368049,24.19310757890927,24.69285179659798,25.446584672209895,25.155870431132637,0.2907142410772572,0.776222626315168,26.646499919891358,1.772349792610038,30.191199505111435,23.10180033467128,46.683040810702856,37.469288716680744
2016-01-25,25.71999931335449,25.950000762939453,24.899999618530277,25.190000534057617,25.190000534057617,678400,37.789183695125544,24.932999992370604,26.50999994277954,22.784999942779542,23.079950037002565,27.229849915504456,25.321010677270465,25.397502309595453,24.252025172322732,24.212848033466663,24.697798550204546,25.407110189417235,25.15839858690486,0.24871160251237612,0.6707204215546096,26.50999994277954,1.7742336358563733,30.058467214492286,22.961532671066795,40.171998807789855,41.56429311873549
2016-01-26,25.170000076293945,27.959999084472656,24.6299991607666,27.059999465942383,27.059999465942383,832500,40.86888141103368,25.026999855041502,26.465499877929688,23.016999931335448,23.101950025558473,27.244499917030335,25.637190457028993,25.55583537210468,24.36214181128821,24.269227269753312,24.721303036928305,25.661400847344183,25.29925791127801,0.3621429360661743,0.6090049244569226,26.465499877929688,1.7471704477369865,29.95984077340366,22.971158982455716,69.60053121659396,52.15185694502889
2016-01-27,26.989999771118164,28.0,26.81999969482422,27.299999237060547,27.299999237060547,963100,43.29790624824219,25.242999839782716,26.45049982070923,23.240599899291993,23.120850019454956,27.259349913597106,25.93951932612564,25.72194621638619,24.47735190641654,24.329242556234643,24.74696170558634,25.913492907300544,25.447460972447086,0.46603193485345784,0.5804103265362297,26.45049982070923,1.7381824240914576,29.926864668892144,22.974134972526315,78.88562172296794,62.88605058245057
2016-01-28,27.61000061035156,28.670000076293945,26.57999992370605,27.850000381469727,27.850000381469727,1480400,51.80798172085502,25.602999877929687,26.46649980545044,23.45739990234375,23.12815001487732,27.276049914360048,26.286879518006383,25.924618041632243,24.60961263092843,24.398960532971973,24.77783771231155,26.211417134095804,25.62542685459691,0.585990279498894,0.5815263171287626,26.46649980545044,1.7500743496802467,29.966648504810934,22.966351106089945,86.95015499305859,78.47876931087349
2016-01-29,27.729999542236328,28.489999771118164,27.51000022888184,28.270000457763672,28.270000457763672,761800,58.55002214957101,25.95399990081787,26.448499870300292,23.681599922180176,23.145450010299683,27.296249918937683,26.647446961598614,26.147987795549525,24.75315725158864,24.47561478890844,24.812585600326,26.528122260813937,25.821321195572224,0.7068010652417129,0.6065812667513527,26.448499870300292,1.7283677963220352,29.90523546294436,22.991764277656223,94.07407972547743,86.63661881383466
2016-02-01,28.32999992370605,29.0,27.8799991607666,28.56999969482422,28.56999969482422,877300,63.36115646510479,26.314999961853026,26.468499851226806,23.93059989929199,23.16065001487732,27.311849913597108,26.997002004003267,26.37865559548045,24.9028373474018,24.556691717738456,24.84997280524638,26.842257250661675,26.02492701033163,0.817330240330044,0.648731061467091,26.468499851226806,1.7514963243403336,29.971492499907473,22.96550720254614,93.92654929647661,91.65026133833754
2016-02-02,28.31999969482422,28.920000076293945,25.5,26.709999084472656,26.709999084472656,1879300,58.854615262178804,26.58599987030029,26.40399980545044,24.126599884033205,23.159350004196167,27.32164990901947,26.9448196549977,26.41021211824161,24.97370643513007,24.59933146757478,24.868480529417788,26.82190984047875,26.07567308989763,0.7462367505811187,0.6682321992898965,26.40399980545044,1.7155123857142254,29.83502457687889,22.97297503402199,67.65535395191596,85.21866099129
2016-02-03,27.01000022888184,27.6299991607666,25.5,27.440000534057617,27.440000534057617,2371900,67.30236560064245,26.910999870300294,26.301499843597412,24.307599906921386,23.15425000190735,27.335774912834168,27.0348525420995,26.50828720546218,25.07042385077429,24.6555823401784,24.89406779314555,26.91700071641396,26.176734382057628,0.7402663343563312,0.6826390263031834,26.301499843597412,1.5770800641027356,29.455659971802884,23.14733971539194,77.96610900066516,79.84933741635257
2016-02-04,30.13999938964844,30.5,27.549999237060547,29.540000915527344,29.540000915527344,4068500,71.47165751228299,27.364999961853027,26.321999931335448,24.532999916076662,23.16175000190735,27.365074915885927,27.490334064540924,26.797021844516006,25.24570138272539,24.7523035000863,24.940295983418007,27.320539208585252,26.425865236388717,0.8946739721965358,0.7250460154818539,26.321999931335448,1.6179181681364618,29.557836267608373,23.086163595062523,88.8111993821791,78.1442207782534
